speccode,species,Family,lmax,a,b
60786,Cobitis pacifica,Cobitidae,9.100000381469727,0.011252225,3.090625
9960,Cobitis paludica,Cobitidae,9.100000381469727,0.006,3.15
65665,Cobitis phongnhaensis,Cobitidae,9.100000381469727,0.011252225,3.090625
67385,Cobitis phrygica,Cobitidae,9.100000381469727,0.011252225,3.090625
63133,Cobitis pontica,Cobitidae,9.100000381469727,0.011252225,3.090625
58647,Cobitis puncticulata,Cobitidae,9.100000381469727,0.011252225,3.090625
46523,Cobitis punctilineata,Cobitidae,9.100000381469727,0.011252225,3.090625
68726,Cobitis qujiangensis,Cobitidae,9.100000381469727,0.011252225,3.090625
67356,Cobitis rara,Cobitidae,9.100000381469727,0.011252225,3.090625
60789,Cobitis rhodopensis,Cobitidae,9.100000381469727,0.011252225,3.090625
68779,Cobitis sakahoko,Cobitidae,9.100000381469727,0.011252225,3.090625
60793,Cobitis satunini,Cobitidae,9.100000381469727,0.011252225,3.090625
63015,Cobitis shikokuensis,Cobitidae,9.100000381469727,0.011252225,3.090625
67428,Cobitis sibirica,Cobitidae,9.100000381469727,0.003,3.278
56128,Cobitis simplicispina,Cobitidae,9.100000381469727,0.006045,3.026
47864,Cobitis sinensis,Cobitidae,9.100000381469727,0.008709999999999999,2.880333333333333
68603,Cobitis sipahilerae,Cobitidae,9.100000381469727,0.011252225,3.090625
58646,Cobitis splendens,Cobitidae,9.100000381469727,0.00341,3.209
65664,Cobitis squataeniatus,Cobitidae,9.100000381469727,0.011252225,3.090625
67354,Cobitis stenocauda,Cobitidae,9.100000381469727,0.011252225,3.090625
9961,Cobitis stephanidisi,Cobitidae,9.100000381469727,0.011252225,3.090625
22937,Cobitis striata,Cobitidae,9.100000381469727,0.011252225,3.090625
25875,Cobitis strumicae,Cobitidae,9.100000381469727,0.011252225,3.090625
6378,Cobitis taenia,Cobitidae,9.100000381469727,0.0030475,3.347
22939,Cobitis takatsuensis,Cobitidae,9.100000381469727,0.011252225,3.090625
68722,Cobitis takenoi,Cobitidae,9.100000381469727,0.011252225,3.090625
60794,Cobitis tanaitica,Cobitidae,9.100000381469727,0.011252225,3.090625
64640,Cobitis taurica,Cobitidae,9.100000381469727,0.011252225,3.090625
60788,Cobitis tetralineata,Cobitidae,9.100000381469727,0.004,3.17
46524,Cobitis trichonica,Cobitidae,9.100000381469727,0.0065,2.891
55331,Cobitis turcica,Cobitidae,9.100000381469727,0.092,3.136
46526,Cobitis vardarensis,Cobitidae,9.100000381469727,0.0039,3.23
57016,Cobitis vettonica,Cobitidae,9.100000381469727,0.011252225,3.090625
68681,Cobitis wumingensis,Cobitidae,9.100000381469727,0.011252225,3.090625
65969,Cobitis ylengensis,Cobitidae,9.100000381469727,0.011252225,3.090625
63607,Cobitis zanandreai,Cobitidae,9.100000381469727,0.011252225,3.090625
64638,Cobitis zhejiangensis,Cobitidae,9.100000381469727,0.011252225,3.090625
16728,Coccorella atlantica,Evermannellidae,NA,0.0096,3.009
27424,Coccorella atrata,Evermannellidae,NA,0.0096,3.009
10724,Coccotropsis gymnoderma,Tetrarogidae,8.833333015441895,NA,NA
24979,Cochlefelis burmanicus,Ariidae,34.50000023841858,NA,NA
25515,Cochlefelis danielsi,Ariidae,34.50000023841858,NA,NA
60003,Cochlefelis insidiator,Ariidae,34.50000023841858,NA,NA
25517,Cochlefelis spatula,Ariidae,34.50000023841858,NA,NA
55712,Cochleoceps bassensis,Gobiesocidae,5.022000026702881,NA,NA
51377,Cochleoceps bicolor,Gobiesocidae,5.022000026702881,NA,NA
51501,Cochleoceps orientalis,Gobiesocidae,5.022000026702881,NA,NA
55710,Cochleoceps spatula,Gobiesocidae,5.022000026702881,NA,NA
60705,Cochleoceps viridis,Gobiesocidae,5.022000026702881,NA,NA
7895,Cociella crocodilus,Platycephalidae,26,0.00543,3.02
52914,Cociella heemstrai,Platycephalidae,26,0.00543,3.02
15171,Cociella hutchinsi,Platycephalidae,26,0.00543,3.02
15197,Cociella punctata,Platycephalidae,26,0.00543,3.02
52913,Cociella somaliensis,Platycephalidae,26,0.00543,3.02
58987,Cocotropus altipinnis,Aploactinidae,13.100000381469727,0.025855,3
65997,Cocotropus astakhovi,Aploactinidae,13.100000381469727,0.025855,3
52887,Cocotropus dermacanthus,Aploactinidae,13.100000381469727,0.025855,3
59074,Cocotropus echinatus,Aploactinidae,13.100000381469727,0.025855,3
66004,Cocotropus eksae,Aploactinidae,13.100000381469727,0.025855,3
65426,Cocotropus izuensis,Aploactinidae,13.100000381469727,0.025855,3
61434,Cocotropus keramaensis,Aploactinidae,13.100000381469727,0.025855,3
56826,Cocotropus larvatus,Aploactinidae,13.100000381469727,0.025855,3
23897,Cocotropus masudai,Aploactinidae,13.100000381469727,0.025855,3
63513,Cocotropus microps,Aploactinidae,13.100000381469727,0.025855,3
16870,Cocotropus monacanthus,Aploactinidae,13.100000381469727,0.025855,3
63771,Cocotropus possi,Aploactinidae,13.100000381469727,0.025855,3
64753,Cocotropus richeri,Aploactinidae,13.100000381469727,0.025855,3
64096,Cocotropus roseomaculatus,Aploactinidae,13.100000381469727,0.025855,3
25702,Cocotropus roseus,Aploactinidae,13.100000381469727,0.025855,3
56490,Cocotropus steinitzi,Aploactinidae,13.100000381469727,0.025855,3
61856,Codoma ornata,Leuciscidae,17.311111132303875,NA,NA
58659,Coelophrys arca,Ogcocephalidae,NA,NA,NA
58674,Coelophrys bradburyae,Ogcocephalidae,NA,NA,NA
58675,Coelophrys brevicaudata,Ogcocephalidae,NA,NA,NA
58660,Coelophrys brevipes,Ogcocephalidae,NA,NA,NA
16841,Coelophrys micropus,Ogcocephalidae,NA,NA,NA
58661,Coelophrys mollis,Ogcocephalidae,NA,NA,NA
58677,Coelophrys oblonga,Ogcocephalidae,NA,NA,NA
8436,Coelorinchus acanthiger,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58836,Coelorinchus acantholepis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8437,Coelorinchus aconcagua,Macrouridae,NA,0.029175227272727273,2.9511772727272727
7598,Coelorinchus acutirostris,Macrouridae,NA,0.029175227272727273,2.9511772727272727
64685,Coelorinchus amirantensis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58922,Coelorinchus amydrozosterus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8438,Coelorinchus anatirostris,Macrouridae,NA,0.029175227272727273,2.9511772727272727
51660,Coelorinchus anisacanthus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
51661,Coelorinchus aratrum,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8439,Coelorinchus argentatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8440,Coelorinchus argus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8441,Coelorinchus aspercephalus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23220,Coelorinchus asteroides,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8442,Coelorinchus australis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8443,Coelorinchus biclinozonalis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
47487,Coelorinchus bollonsi,Macrouridae,NA,0.029175227272727273,2.9511772727272727
7838,Coelorinchus braueri,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58840,Coelorinchus brevirostris,Macrouridae,NA,0.029175227272727273,2.9511772727272727
1726,Coelorinchus caelorhincus,Macrouridae,NA,0.032626363636363634,2.9405636363636365
60850,Coelorinchus campbellicus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8181,Coelorinchus canus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
3102,Coelorinchus caribbaeus,Macrouridae,NA,0.002425,3.0999999999999996
52155,Coelorinchus carinifer,Macrouridae,NA,0.029175227272727273,2.9511772727272727
51088,Coelorinchus caudani,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48964,Coelorinchus celaenostomus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
57809,Coelorinchus charius,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8445,Coelorinchus chilensis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52158,Coelorinchus cingulatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52159,Coelorinchus commutabilis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
47491,Coelorinchus cookianus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
57945,Coelorinchus cylindricus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8446,Coelorinchus denticulatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58842,Coelorinchus divergens,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52161,Coelorinchus dorsalis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
51662,Coelorinchus doryssus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
7131,Coelorinchus fasciatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
10240,Coelorinchus flabellispinis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8447,Coelorinchus formosanus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
65257,Coelorinchus fuscigulus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
57794,Coelorinchus gaesorhynchus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
17108,Coelorinchus geronimo,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23223,Coelorinchus gilberti,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52358,Coelorinchus gladius,Macrouridae,NA,0.029175227272727273,2.9511772727272727
57889,Coelorinchus goobala,Macrouridae,NA,0.029175227272727273,2.9511772727272727
64030,Coelorinchus gormani,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8448,Coelorinchus hexafasciatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58847,Coelorinchus hige,Macrouridae,NA,0.029175227272727273,2.9511772727272727
64029,Coelorinchus hoangi,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48968,Coelorinchus horribilis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23208,Coelorinchus hubbsi,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52262,Coelorinchus immaculatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48970,Coelorinchus infuscus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8449,Coelorinchus innotabilis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8450,Coelorinchus japonicus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23216,Coelorinchus jordani,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8451,Coelorinchus kaiyomaru,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8452,Coelorinchus kamoharai,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8453,Coelorinchus karrerae,Macrouridae,NA,0.029175227272727273,2.9511772727272727
47493,Coelorinchus kermadecus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8455,Coelorinchus kishinouyei,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8456,Coelorinchus labiatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
69347,Coelorinchus lanceolatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58883,Coelorinchus lasti,Macrouridae,NA,0.029175227272727273,2.9511772727272727
62215,Coelorinchus leptorhinus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8457,Coelorinchus longicephalus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23207,Coelorinchus longissimus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8458,Coelorinchus macrochir,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52162,Coelorinchus macrolepis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52163,Coelorinchus macrorhynchus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
11688,Coelorinchus maculatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
7132,Coelorinchus marinii,Macrouridae,NA,0.0104,2.715
8459,Coelorinchus matamua,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23215,Coelorinchus matsubarai,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48972,Coelorinchus maurofasciatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
57888,Coelorinchus mayiae,Macrouridae,NA,0.029175227272727273,2.9511772727272727
59766,Coelorinchus mediterraneus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58898,Coelorinchus melanobranchus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
54943,Coelorinchus melanosagmatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
14056,Coelorinchus mirus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52264,Coelorinchus multifasciatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8461,Coelorinchus multispinulosus,Macrouridae,NA,0.0047,2.857
48983,Coelorinchus mycterismus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48984,Coelorinchus mystax,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52265,Coelorinchus nazcaensis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52164,Coelorinchus notatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
69348,Coelorinchus nox,Macrouridae,NA,0.029175227272727273,2.9511772727272727
64976,Coelorinchus obscuratus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
3103,Coelorinchus occa,Macrouridae,NA,0.1016,2.6845
8462,Coelorinchus oliverianus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
64975,Coelorinchus osipullus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8463,Coelorinchus parallelus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58885,Coelorinchus pardus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48985,Coelorinchus parvifasciatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52165,Coelorinchus platorhynchus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
16822,Coelorinchus polli,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8464,Coelorinchus productus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
64918,Coelorinchus pseudoparallelus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
47201,Coelorinchus quadricristatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52166,Coelorinchus quincunciatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52168,Coelorinchus radcliffei,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8465,Coelorinchus scaphopsis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58929,Coelorinchus semaphoreus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58930,Coelorinchus sereti,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52169,Coelorinchus sexradiatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58931,Coelorinchus shcherbachevi,Macrouridae,NA,0.029175227272727273,2.9511772727272727
62123,Coelorinchus sheni,Macrouridae,NA,0.029175227272727273,2.9511772727272727
27105,Coelorinchus simorhynchus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23219,Coelorinchus smithi,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58858,Coelorinchus sparsilepis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48986,Coelorinchus spathulatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52267,Coelorinchus spilonotus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
58859,Coelorinchus spinifer,Macrouridae,NA,0.029175227272727273,2.9511772727272727
48987,Coelorinchus supernasutus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52170,Coelorinchus thompsoni,Macrouridae,NA,0.029175227272727273,2.9511772727272727
57891,Coelorinchus thurla,Macrouridae,NA,0.029175227272727273,2.9511772727272727
23221,Coelorinchus tokiensis,Macrouridae,NA,0.029175227272727273,2.9511772727272727
56594,Coelorinchus trachycarus,Macrouridae,NA,0.0233,3.41
52171,Coelorinchus triocellatus,Macrouridae,NA,0.029175227272727273,2.9511772727272727
27114,Coelorinchus trunovi,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52172,Coelorinchus velifer,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8466,Coelorinchus ventrilux,Macrouridae,NA,0.029175227272727273,2.9511772727272727
63421,Coelorinchus vityazae,Macrouridae,NA,0.029175227272727273,2.9511772727272727
52173,Coelorinchus weberi,Macrouridae,NA,0.029175227272727273,2.9511772727272727
64974,Coelorinchus yurii,Macrouridae,NA,0.029175227272727273,2.9511772727272727
8915,Coelotilapia joka,Cichlidae,22.535185107478387,NA,NA
614,Coilia borneensis,Engraulidae,13.950000047683716,0.0080964,2.9266
615,Coilia brachygnathus,Engraulidae,13.950000047683716,0.0023,3.0835
624,Coilia coomansi,Engraulidae,13.950000047683716,0.0080964,2.9266
625,Coilia dussumieri,Engraulidae,13.950000047683716,0.027250000000000003,2.3315
626,Coilia grayii,Engraulidae,13.950000047683716,0.0080964,2.9266
627,Coilia lindmani,Engraulidae,13.950000047683716,0.0080964,2.9266
628,Coilia macrognathos,Engraulidae,13.950000047683716,0.0080964,2.9266
629,Coilia mystus,Engraulidae,13.950000047683716,0.002,3.27
630,Coilia nasus,Engraulidae,13.950000047683716,0.004032,2.948
631,Coilia neglecta,Engraulidae,13.950000047683716,0.0080964,2.9266
632,Coilia ramcarati,Engraulidae,13.950000047683716,0.0049,3
633,Coilia rebentischii,Engraulidae,13.950000047683716,0.0080964,2.9266
634,Coilia reynaldi,Engraulidae,13.950000047683716,0.0080964,2.9266
12955,Colistium guentheri,Rhombosoleidae,NA,NA,NA
12958,Colistium nudipinnis,Rhombosoleidae,NA,NA,NA
1313,Colletteichthys dussumieri,Batrachoididae,NA,NA,NA
66619,Colletteichthys flavipinnis,Batrachoididae,NA,NA,NA
66430,Colletteichthys occidentalis,Batrachoididae,NA,NA,NA
23635,Collichthys lucidus,Sciaenidae,20.100000381469727,0.02036666666666667,2.9167666666666667
23476,Collichthys niveatus,Sciaenidae,20.100000381469727,0.02036666666666667,2.9167666666666667
9067,Coloconger cadenati,Colocongridae,NA,3e-4,3.673
61376,Coloconger canina,Colocongridae,NA,0.0037166666666666667,3.1576666666666666
61377,Coloconger eximia,Colocongridae,NA,0.0037166666666666667,3.1576666666666666
23279,Coloconger japonicus,Colocongridae,NA,0.0037166666666666667,3.1576666666666666
27788,Coloconger meadi,Colocongridae,NA,0.00415,2.91
23277,Coloconger raniceps,Colocongridae,NA,0.0067,2.89
7674,Coloconger scholesi,Colocongridae,NA,0.0037166666666666667,3.1576666666666666
49312,Cologrammus flavescens,Clinidae,10.890000343322754,NA,NA
12967,Cololabis adoceta,Scomberesocidae,NA,0.00255,3.172575
303,Cololabis saira,Scomberesocidae,NA,0.00255,3.172575
51376,Colomesus asellus,Tetraodontidae,18.616666682561238,0.057749999999999996,2.7555
7499,Colomesus psittacus,Tetraodontidae,18.616666682561238,0.039925,2.7855499999999997
69136,Colomesus tocantinensis,Tetraodontidae,18.616666682561238,0.0488375,2.770525
263,Colossoma macropomum,Serrasalmidae,33.45000076293945,0.0249,3.008
13521,Colpichthys hubbsi,Atherinopsidae,NA,NA,NA
6285,Colpichthys regis,Atherinopsidae,NA,NA,NA
54615,Colurodontis paxmani,Monacanthidae,16.66428545543126,NA,NA
26382,Comephorus baikalensis,Cottidae,17.58800001144409,0.00603,3
26384,Comephorus dybowskii,Cottidae,17.58800001144409,0.00468,3
47920,Compsaraia compsa,Apteronotidae,173.70000457763672,NA,NA
68610,Compsaraia iara,Apteronotidae,173.70000457763672,NA,NA
64860,Compsaraia samueli,Apteronotidae,173.70000457763672,NA,NA
53085,Compsura gorgonae,Characidae,6.256666700045268,0.009000000000000001,3.049
53432,Compsura heterura,Characidae,6.256666700045268,0.009000000000000001,3.049
6654,Conger cinereus,Congridae,66.5,8e-4,3.12681
301,Conger conger,Congridae,66.5,6.54375e-4,3.332525
23285,Conger erebennus,Congridae,66.5,0.005794196428571429,3.2482264285714284
102,Conger esculentus,Congridae,66.5,0.005794196428571429,3.2482264285714284
23284,Conger japonicus,Congridae,66.5,0.0362,3
58533,Conger macrocephalus,Congridae,66.5,0.005794196428571429,3.2482264285714284
67042,Conger marginatus,Congridae,66.5,0.005794196428571429,3.2482264285714284
